unique_id,name,gender,age,area,marital_Status,qualification,income,occupation,policy,months_as_customer,cls,umbrella_limit,annual_premium,capital_loss,capital_gain,total_claim,fraud_reason,fraud,date,location,address
3c2e9d6b-be81-4640-b71c-9790e334f6ac,Madison Reynolds,Male,54,Gauteng,Single,High School,3000.00,Domestic Worker,Funeral Cover,24,25657,38084,1980,2327,266,6000,,N,2022-09-01,-25.903147|28.0899678,{"hash":"bfe68b4c0a5b8a74","number":"6617","street":"SINETHEMBA STREET","unit":"","city":"","district":"","region":"","postcode":"","id":""}
8c6fe264-7387-43e2-836d-1a64ed0d31dc,Kenneth Berge,Male,65,Gauteng,Single,Bachelor,13587.00,Travel Agent,Funeral Cover,10,13598,49593,1551,2315,620,27174,,N,2022-06-01,-25.8698311|28.1432059,
86afeee6-275e-4550-a316-33dcb9d6adc1,Matteo Runte,Male,43,North West,Divorced,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,33,28171,38221,510,2426,227,5000,,N,2021-04-01,-22.9546094|30.5656029,{"hash":"f3f13b332c70ccbc","number":"","street":"","unit":"","city":"Dumasi","district":"","region":"Thulamela","postcode":"","id":"96610532_9629701"}
bb1f708d-32da-481f-b31c-31fe2a22636f,Jason McLaughlin,Female,39,Gauteng,Single,Bachelor,13587.00,Travel Agent,Standard Legal Plan,42,56076,59353,2194,3190,581,27174,,N,2023-09-01,-26.1208973|28.4253921,{"hash":"fa183fffd1be9aa0","number":"2220","street":"NYOSI STREET","unit":"","city":"","district":"MAYFIELD","region":"","postcode":"","id":""}
b82f35ee-a22f-4133-b08d-d377b3af43f5,Edmund Emard,Female,35,Gauteng,Married,Master,13587.00,Travel Agent,Standard Legal Plan,15,87258,50579,3205,4927,641,27174,,N,2023-06-01,-26.4153689|28.1623495,{"hash":"9c0cf15250d96777","number":"13998","street":"UMFANA STREET","unit":"","city":"","district":"PALM RIDGE","region":"","postcode":"","id":""}
463cfa0a-d8f3-4e32-a673-526ab94e4ce5,Jana Muller-Johnston,Female,32,North West,Divorced,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,52,23571,43904,1442,2754,243,5000,Faked death,Y,2023-08-01,-22.948086|30.4239953,{"hash":"95fb417d41ee90a3","number":"","street":"","unit":"","city":"Ngovhela","district":"","region":"Thulamela","postcode":"","id":"96610524_9629702"}
e9e28fac-efb5-41c3-aedf-c02e6415bcee,Sven West,Male,48,Gauteng,Single,Master,46875.08,Investment banker,H.E.L.P Cover,33,72976,80888,3220,4862,920,80888,,N,2021-08-01,-25.7196642|28.1020358,{"hash":"2f4021149a55e8c8","number":"6600","street":"FALSE MARULA STREET","unit":"","city":"","district":"","region":"","postcode":"","id":""}
ec1179ba-2825-437b-8939-192327a74ad3,Salma Cole,Female,68,Western Cape,Divorced,High School,2000.00,Security Guard,Funeral Cover,42,21808,46268,1917,848,349,4000,,N,2021-12-01,-34.0503473|18.4500346,{"hash":"66292a308137070a","number":"33","street":"VINEYARD Road","unit":"","city":"","district":"","region":"","postcode":"","id":""}
8e346b43-2474-4bfd-98a3-7dd2e574f42a,Yesenia Blanda,Female,33,Northern Cape,Married,Bachelor,8283.00,Ticketing clerk,Standard Legal Plan,10,94001,98481,4865,4930,827,16566,,N,2021-08-01,-22.9529282|30.4302632,{"hash":"12b5c9f321416b32","number":"","street":"","unit":"","city":"Ngovhela","district":"","region":"Thulamela","postcode":"","id":"96610523_9627190"}
cdafecd0-1d0d-49dc-a71b-ce2703834131,Camren Bernhard-Franecki,Male,52,Northern Cape,Married,Bachelor,10552.00,Switchboard and Receptionist,Standard Legal Plan,48,51804,86644,4636,1031,946,21104,,N,2023-10-01,-22.9677388|30.4312163,{"hash":"cade65a5fbed4b61","number":"","street":"","unit":"","city":"Maungani","district":"","region":"Thulamela","postcode":"","id":"96610514_9627191"}
cc1d5180-84af-4707-a5ae-476d56890f48,Delaney Moen,Female,51,Gauteng,Married,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,58,79178,96563,4666,3350,757,5000,,N,2023-01-01,-25.8959641|28.1015375,{"hash":"0b9ad88bd9f6f2b8","number":"6721","street":"PHOLOGO STREET","unit":"","city":"","district":"","region":"","postcode":"","id":""}
0f33084e-f147-45d8-b194-ff2a0721c9b4,Shana Bergnaum,Female,54,Gauteng,Divorced,Bachelor,51872.83,Judge,H.E.L.P Cover,51,63002,86027,4848,3327,851,86027,,N,2023-09-01,-25.8010623|28.2738109,{"hash":"372ce9bf0155d402","number":"358A","street":"TIMOTHY STREET","unit":"","city":"","district":"","region":"","postcode":"","id":""}
6f96461b-a50d-45b7-95c2-abadaa6586f2,Robert Rempel,Male,49,Gauteng,Single,Bachelor,14628.00,Nurse,Funeral Cover,38,17163,49362,980,830,326,29256,,N,2022-11-01,-26.0769093|28.276926,{"hash":"031473e20edc6a2c","number":"215","street":"FIRST ROAD","unit":"","city":"","district":"BREDELL","region":"","postcode":"","id":""}
76ea90c2-4ede-4d9d-b44d-a1b8081710f1,Torrey Schuppe,Female,57,KwaZulu-Natal,Single,Bachelor,16885.00,Police Officer,Standard Legal Plan,28,51220,97313,2274,4014,763,33770,,N,2022-10-01,-30.0576709|30.8217989,{"hash":"1ec93306bc7ea88b","number":"34","street":"THULE MBATHA ROAD","unit":"","city":"","district":"","region":"","postcode":"","id":""}
b475e587-ea50-456a-8c9f-2ef6c2a407bf,Arnoldo Wisoky,Male,37,Eastern Cape,Single,Master,13587.00,Travel Agent,Funeral Cover,43,10199,39746,739,871,383,27174,,N,2022-07-01,-33.828687|25.4946989,{"hash":"3fdbf61d8280b261","number":"4","street":"Emacetheni Street","unit":"","city":"","district":"","region":"","postcode":"","id":""}
8d62ab60-9d4c-4a24-94c7-5dcdf97506d4,Romaine Morissette,Male,32,Free State,Divorced,Bachelor,8283.00,Ticketing clerk,Standard Legal Plan,21,88452,77139,4610,2192,532,16566,,N,2023-03-01,-22.9688058|30.437104,{"hash":"587b77543319fbc7","number":"","street":"","unit":"","city":"Maungani","district":"","region":"Thulamela","postcode":"","id":"96610514_9629698"}
096a073c-1dbf-418f-ba20-dcdbaecb173d,Faustino Pagac-Yundt,Female,35,Northern Cape,Divorced,High School,11653.00,Telesales and Telemarketing,Funeral Cover,22,27115,48897,1799,1528,416,23306,,N,2023-02-01,-22.9676117|30.4317586,{"hash":"e58dfa2107b0bf54","number":"","street":"","unit":"","city":"Maungani","district":"","region":"Thulamela","postcode":"","id":"96610514_9627192"}
f01eb49d-19a1-498b-b5dc-2661587dae13,Emiliano Moore,Female,65,Limpopo,Married,Bachelor,10261.00,Data Capturing,Funeral Cover,16,23317,46183,1385,2234,403,20522,Faked death,Y,2022-11-01,-22.948086|30.4239953,{"hash":"95fb417d41ee90a3","number":"","street":"","unit":"","city":"Ngovhela","district":"","region":"Thulamela","postcode":"","id":"96610524_9629702"}
0628c4b6-6a34-4177-9b88-04a28e8b0455,Abraham Renner,Male,31,Mpumalanga,Married,High School,3000.00,Domestic Worker,Funeral Cover,24,14468,44553,1716,2854,279,6000,,N,2021-07-01,-22.9521011|30.5634065,{"hash":"f35e9b0b739ea639","number":"","street":"","unit":"","city":"Dumasi","district":"","region":"Thulamela","postcode":"","id":"96610532_9629700"}
2f498660-2f7b-484b-bda4-c07bc3dc6b2c,Jayne Flatley,Male,48,Western Cape,Single,Bachelor,10552.00,Switchboard and Receptionist,Funeral Cover,59,17473,40362,1015,1600,209,21104,False documentation,Y,2023-12-01,-34.0507971|18.4499005,{"hash":"1b1849229f7bf8e1","number":"16","street":"RUSKIN Road","unit":"","city":"","district":"","region":"","postcode":"","id":""}
28b21c61-d283-45f3-9d11-c463ab01278d,Justen Kirlin,Male,60,Western Cape,Married,High School,10261.00,Data Capturing,Standard Legal Plan,17,92992,84311,4062,3788,599,20522,,N,2021-10-01,-34.0506744|18.4502597,{"hash":"5fdf25e5ccf7ccc9","number":"4","street":"ARISTEA Road","unit":"","city":"","district":"","region":"","postcode":"","id":""}
0294f0bd-8d14-4651-b895-3e9702b72130,Mossie VonRueden,Female,68,KwaZulu-Natal,Single,High School,6489.00,Teller and Cashier,Standard Legal Plan,36,78519,71452,4677,3523,514,12978,,N,2022-01-01,-30.0576408|30.8277022,{"hash":"cbd84b5ee5953e7f","number":"15","street":"UQALO STREET","unit":"","city":"","district":"","region":"","postcode":"","id":""}
dde22ab2-9fd6-439b-a901-c3cae488bce6,Korbin Hayes,Female,35,Gauteng,Married,Master,14628.00,Nurse,Funeral Cover,43,18407,31876,1163,1746,438,29256,Murder For Claims,Y,2021-05-01,-25.8402321|28.2467166,
5e082a01-62af-481c-b2f1-03536f325a47,Adalberto Corwin,Female,39,North West,Married,High School,2000.00,Security Guard,Funeral Cover,30,24192,34409,1484,2813,512,4000,False documentation,Y,2021-05-01,-22.9673828|30.4360806,{"hash":"b4175e9098efd4be","number":"","street":"","unit":"","city":"Maungani","district":"","region":"Thulamela","postcode":"","id":"96610514_9629703"}
48cf2213-bcde-4998-982d-833d3ed83e5e,Orrin Bednar,Male,43,Limpopo,Divorced,PhD,40943.17,Cyber security engineer,Standard Legal Plan,33,55877,50448,2386,4007,955,50448,,N,2023-01-01,-22.9673828|30.4360806,{"hash":"b4175e9098efd4be","number":"","street":"","unit":"","city":"Maungani","district":"","region":"Thulamela","postcode":"","id":"96610514_9629703"}
c841835d-94fe-4fa3-a7ce-5b0afafa7c9e,Delores Armstrong,Female,35,Mpumalanga,Married,High School,2000.00,Security Guard,Funeral Cover,17,14038,37579,1245,2585,479,4000,Murder For Claims,Y,2022-01-01,-22.9546094|30.5656029,{"hash":"f3f13b332c70ccbc","number":"","street":"","unit":"","city":"Dumasi","district":"","region":"Thulamela","postcode":"","id":"96610532_9629701"}
bdd07184-a4fa-4ed2-92d0-fc612c24cb09,Nicola Wilderman-Langworth,Male,32,Free State,Divorced,High School,10261.00,Data Capturing,Funeral Cover,9,20204,32013,1408,1242,637,20522,False documentation,Y,2021-04-01,-22.8853812|30.7833004,{"hash":"117bac94bb81af7a","number":"","street":"","unit":"","city":"Phaweni","district":"","region":"New","postcode":"","id":"96610547_9629699"}
93ef8e97-29ea-4cb0-b7eb-01b143547395,Valentin Hirthe,Male,35,Gauteng,Divorced,Bachelor,18000.00,Teacher,H.E.L.P Cover,23,60208,66995,3995,3994,970,36000,Fake medical bills,Y,2023-08-01,-26.2387836|28.3686686,{"hash":"4bb1f85a88d804b6","number":"118A","street":"NORTHDENE AVENUE","unit":"","city":"","district":"BRAKPAN","region":"","postcode":"","id":""}
c609d9ad-6e25-4b4c-9847-07ebb9f2763d,Nestor Stark,Male,57,Mpumalanga,Divorced,High School,2100.00,Taxi Driver,Funeral Cover,10,28430,44689,913,996,557,4200,,N,2021-07-01,-22.948086|30.4239953,{"hash":"95fb417d41ee90a3","number":"","street":"","unit":"","city":"Ngovhela","district":"","region":"Thulamela","postcode":"","id":"96610524_9629702"}
afe3c6e9-57f9-4ff8-adec-e6cfdc5d7608,Marcos Kutch,Male,41,North West,Divorced,High School,3000.00,Domestic Worker,Funeral Cover,9,20047,43695,1051,2601,252,6000,Faked death,Y,2023-04-01,-22.9661021|30.4361462,{"hash":"ab3a3c717e126568","number":"","street":"","unit":"","city":"Maungani","district":"","region":"Thulamela","postcode":"","id":"96610514_9629704"}
ab3e964b-5d94-4efa-9d52-42633af1bf35,Lincoln Hand,Female,64,Northern Cape,Single,High School,2000.00,Security Guard,Standard Legal Plan,17,61536,79262,4691,3346,631,4000,,N,2022-01-01,-22.9673283|30.4313264,{"hash":"6aac5f21a548550b","number":"","street":"","unit":"","city":"Maungani","district":"","region":"Thulamela","postcode":"","id":"96610514_9627193"}
29f29806-4ff8-47c2-aa0f-43472ff23bdf,Jerry Effertz,Female,49,Gauteng,Single,High School,11411.00,Clients and Customer Support,Standard Legal Plan,14,77423,58079,2129,4121,904,22822,Misrepresentation of legal cases,Y,2022-04-01,-25.673787|28.2246847,{"hash":"8784607522318a6b","number":"37","street":"ANNLIN PLACE LIFESTYLE DEVELOPMENT","unit":"","city":"","district":"","region":"","postcode":"","id":""}
c62e4358-7e3c-4345-8568-78cbe3068d3c,Osvaldo Collier,Female,30,Northern Cape,Single,Bachelor,10261.00,Data Capturing,Funeral Cover,29,11256,33594,1470,1764,600,20522,,N,2023-04-01,-22.9670966|30.4320085,{"hash":"ed0bd83648577c75","number":"","street":"","unit":"","city":"Maungani","district":"","region":"Thulamela","postcode":"","id":"96610514_9627194"}
883097ec-1888-42f3-bb51-e6b6aee73528,Shaylee Gleichner,Female,68,Northern Cape,Married,High School,2100.00,Taxi Driver,Standard Legal Plan,39,92662,63880,4383,2115,615,4200,,N,2021-11-01,-22.966837|30.4315761,{"hash":"96d6073b90d97270","number":"","street":"","unit":"","city":"Maungani","district":"","region":"Thulamela","postcode":"","id":"96610514_9627195"}
8ff64c1a-bd0b-4e6f-b03a-7ecf124c1aa2,Ali Davis,Male,46,Eastern Cape,Married,High School,2100.00,Taxi Driver,Standard Legal Plan,20,93844,83312,4055,3904,919,4200,,N,2023-06-01,-33.8286743|25.4949123,{"hash":"f6466bef1ae22fbb","number":"24","street":"Mchumane Street","unit":"","city":"","district":"","region":"","postcode":"","id":""}
bdee1e50-98d5-41aa-94ed-098c8e032b03,Lacy Gulgowski,Female,37,Limpopo,Single,PhD,46957.33,Plant manager,H.E.L.P Cover,12,96711,99307,4086,2330,679,93914.66,,N,2023-07-01,-22.9661021|30.4361462,{"hash":"ab3a3c717e126568","number":"","street":"","unit":"","city":"Maungani","district":"","region":"Thulamela","postcode":"","id":"96610514_9629704"}
bdee1e50-98d5-41aa-94ed-098c8e032b03,Lacy Gulgowski,Female,37,Limpopo,Single,PhD,46957.33,Plant manager,Standard Legal Plan,12,90304,50026,3517,2274,579,143940.66,,N,2023-01-01,-22.9683077|30.4305146,{"hash":"b1508a11e6515503","number":"","street":"","unit":"","city":"Maungani","district":"","region":"Thulamela","postcode":"","id":"96610514_9629705"}
0a432851-6558-4a84-af05-52b6916c40e1,Ona Ryan,Male,67,North West,Married,Bachelor,18000.00,Teacher,Funeral Cover,24,11978,39839,1679,2236,797,36000,False documentation,Y,2022-07-01,-22.9683077|30.4305146,{"hash":"b1508a11e6515503","number":"","street":"","unit":"","city":"Maungani","district":"","region":"Thulamela","postcode":"","id":"96610514_9629705"}
b6b817a1-a787-4ed0-823b-7cf7d0782c0a,Joelle Douglas,Female,62,North West,Single,Bachelor,11411.00,Clients and Customer Support,Standard Legal Plan,39,82356,86433,3265,2942,751,22822,Fake legal bills,Y,2023-04-01,-22.8801883|30.787624,{"hash":"a357ec7d63f0804a","number":"","street":"","unit":"","city":"Phaweni","district":"","region":"New","postcode":"","id":"96610547_9629706"}
35768808-d331-4ba7-a7bf-d62a8631dafd,Benjamin O'Keefe,Female,45,Eastern Cape,Married,PhD,46957.33,Plant manager,H.E.L.P Cover,44,71695,78577,3396,1824,655,78577,,N,2023-06-01,-33.8286217|25.4928079,{"hash":"5d09715ee89cbabc","number":"29","street":"Ehlosini Street","unit":"","city":"","district":"","region":"","postcode":"","id":""}
35768808-d331-4ba7-a7bf-d62a8631dafd,Benjamin O'Keefe,Female,45,Eastern Cape,Married,PhD,46957.33,Plant manager,Standard Legal Plan,44,82719,90815,2073,4296,718,169392,,N,2022-12-01,-33.8291407|25.4896351,{"hash":"2f711e818e0db87b","number":"194-226","street":"Alluta Continua Street","unit":"","city":"","district":"","region":"","postcode":"","id":""}
63d440c2-5117-46fb-8af3-44c582b94b49,Monserrat Gleason,Female,25,Free State,Married,Bachelor,13587.00,Travel Agent,Funeral Cover,41,10006,33050,1602,2541,671,27174,False documentation,Y,2021-07-01,-22.9521011|30.5634065,{"hash":"f35e9b0b739ea639","number":"","street":"","unit":"","city":"Dumasi","district":"","region":"Thulamela","postcode":"","id":"96610532_9629700"}
e74d7bea-011a-467f-9970-ff39efb990fc,Jazmyn Larkin,Female,47,Eastern Cape,Single,High School,2000.00,Security Guard,Standard Legal Plan,5,97792,82810,3353,4381,891,4000,,N,2021-10-01,-33.8286002|25.4931331,{"hash":"3cca9fa36101537c","number":"48","street":"Ehlosini Street","unit":"","city":"","district":"","region":"","postcode":"","id":""}
33f1e086-cb65-44e8-b04e-7a1c8ec4096d,Philip McClure,Male,27,Western Cape,Married,Master,18000.00,Teacher,Standard Legal Plan,48,96887,69297,2962,2248,957,36000,,N,2021-11-01,-34.0503346|18.4502955,{"hash":"fde94ac491f72895","number":"2","street":"ARISTEA Road","unit":"","city":"","district":"","region":"","postcode":"","id":""}
a9a4fe8e-edb4-4b8f-8eb7-a89357c1338d,Immanuel Cartwright,Female,30,KwaZulu-Natal,Divorced,High School,11653.00,Telesales and Telemarketing,Standard Legal Plan,39,76848,69742,4830,3440,802,23306,,N,2022-03-01,-30.0575276|30.8614535,{"hash":"6a8ae24104d43f1b","number":"88","street":"ENTOMBENI DRIVE","unit":"","city":"","district":"","region":"","postcode":"","id":""}
cc5fb6d0-e6e5-411c-85d0-485cd4784612,Cleveland Bernhard,Male,28,KwaZulu-Natal,Single,High School,2100.00,Taxi Driver,Standard Legal Plan,51,65357,50206,2280,2589,841,4200,,N,2023-07-01,-30.0575644|30.8305107,{"hash":"cf15d68ec57371fd","number":"123","street":"MFAZOMNYAMA KHUMALO ROAD","unit":"","city":"","district":"","region":"","postcode":"","id":""}
57489a10-c31a-4ad0-8d90-d43445ccf135,Delta Grimes,Male,56,KwaZulu-Natal,Married,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,39,50653,57375,4486,4889,986,5000,,N,2022-12-01,-30.0558965|30.8722414,
f29c5c45-93fb-4bf9-bef4-4e15f5040e3f,Alfonso Beatty,Female,53,Gauteng,Single,PhD,41789.50,Chartered accountant,H.E.L.P Cover,39,86772,66370,3093,3237,605,66370,,N,2023-11-01,-26.3379489|28.1353359,{"hash":"5f3d166bb11f8b30","number":"232","street":"ZIKODE STREET","unit":"","city":"","district":"MPILISWENI","region":"","postcode":"","id":""}
f29c5c45-93fb-4bf9-bef4-4e15f5040e3f,Alfonso Beatty,Female,53,Gauteng,Single,PhD,41789.50,Chartered accountant,Standard Legal Plan,39,96335,86783,3750,2680,601,149949,,N,2021-07-01,-26.2312768|28.3344374,{"hash":"63f4f36e3485815c","number":"21","street":"KLIPSPRINGER AVENUE","unit":"","city":"","district":"LEACHVILLE","region":"","postcode":"","id":""}
cb9abdb5-93ce-462c-870f-b05884876d49,Velma Murphy,Female,25,Mpumalanga,Divorced,Bachelor,16885.00,Police Officer,H.E.L.P Cover,28,87650,95882,2642,3728,823,33770,,N,2022-08-01,-22.9673828|30.4360806,{"hash":"b4175e9098efd4be","number":"","street":"","unit":"","city":"Maungani","district":"","region":"Thulamela","postcode":"","id":"96610514_9629703"}
f52e83cc-5f59-4fad-80c7-6c8ec36a05e6,Aletha Bednar-Bartell,Female,64,Western Cape,Divorced,High School,2000.00,Security Guard,Funeral Cover,58,28499,35751,803,2319,321,4000,,N,2023-10-01,-34.0510997|18.4505955,{"hash":"0599662b6435e4e6","number":"12","street":"RUSKIN Road","unit":"","city":"","district":"","region":"","postcode":"","id":""}
2715ea91-6f82-474d-bea1-90408a1d6ceb,Shad Zieme,Female,46,Eastern Cape,Married,Bachelor,14628.00,Nurse,Funeral Cover,23,12722,34947,1267,2905,332,29256,False documentation,Y,2023-09-01,-33.8285861|25.4933683,{"hash":"622fd1196c59a1e4","number":"13","street":"Emacetheni Street","unit":"","city":"","district":"","region":"","postcode":"","id":""}
b392cd69-5e3e-4397-a330-f9ef191ec3c6,Lia Franecki,Female,37,Mpumalanga,Single,High School,2100.00,Taxi Driver,Funeral Cover,37,17567,45192,604,2196,246,4200,Faked death,Y,2022-04-01,-22.9661021|30.4361462,{"hash":"ab3a3c717e126568","number":"","street":"","unit":"","city":"Maungani","district":"","region":"Thulamela","postcode":"","id":"96610514_9629704"}
06caa6b1-107a-44fd-a0ae-3d0d37d65a19,Madie Lockman,Female,38,Limpopo,Married,Bachelor,11653.00,Telesales and Telemarketing,Funeral Cover,54,23846,35538,602,1646,228,23306,Faked death,Y,2021-04-01,-22.8801883|30.787624,{"hash":"a357ec7d63f0804a","number":"","street":"","unit":"","city":"Phaweni","district":"","region":"New","postcode":"","id":"96610547_9629706"}
eba8613a-0aa7-4b0c-9365-11525873aae8,Guadalupe Turner,Female,42,North West,Married,Bachelor,13587.00,Travel Agent,Funeral Cover,20,28558,48579,536,2376,702,27174,,N,2023-09-01,-22.8797126|30.7876517,{"hash":"caaa4d58cb67416e","number":"","street":"","unit":"","city":"Phaweni","district":"","region":"New","postcode":"","id":"96610547_9629707"}
884a1684-606f-42d5-9a71-89882064388a,Zachariah Parisian,Male,28,Free State,Single,Bachelor,10261.00,Data Capturing,Funeral Cover,44,10383,45069,1134,1677,328,20522,Murder For Claims,Y,2022-11-01,-22.9546094|30.5656029,{"hash":"f3f13b332c70ccbc","number":"","street":"","unit":"","city":"Dumasi","district":"","region":"Thulamela","postcode":"","id":"96610532_9629701"}
