unique_id,name,gender,age,area,marital_Status,qualification,income,occupation,policy,months_as_customer,cls,umbrella_limit,annual_premium,capital_loss,capital_gain,total_claim,fraud_reason,fraud,date,location
7b32f1f5-df32-4733-a647-b6afea80b5f6,Austen Douglas,Female,42,Mpumalanga,Married,Bachelor,10261.00,Data Capturing,Standard Legal Plan,59,58235,87573,4183,4320,557,20522,,N,2021-03-01,-22.8844843|30.6128081
9ca87002-d144-4da7-8a63-b56343bc0449,Esmeralda Langosh,Male,38,North West,Married,High School,6489.00,Teller and Cashier,Funeral Cover,8,10093,49712,592,2867,555,12978,False documentation,Y,2023-03-01,-22.8848598|30.615071
c6b7bc9e-e323-4f28-a286-7bbea3311c92,Kaylin Gerhold,Male,35,Western Cape,Married,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,28,18368,30017,1303,2931,556,5000,Faked death,Y,2022-07-01,-34.1297536|18.3792803
b217e2e9-7b5b-4937-aa41-d044ebe109ee,Estevan Klein,Female,61,Free State,Married,High School,2000.00,Security Guard,Standard Legal Plan,48,73183,81335,4946,3232,507,4000,,N,2022-02-01,-22.8859971|30.6222013
9e3c8d42-a26a-4036-9ef4-45a45add0dbb,Jarrod Breitenberg,Male,53,Western Cape,Married,High School,11411.00,Clients and Customer Support,Standard Legal Plan,34,55507,63703,4335,4520,716,22822,,N,2021-08-01,-34.1298387|18.3793091
f08d49b0-f68a-423c-807d-e85123b0b12c,Alexandria Bauch,Female,60,Eastern Cape,Single,Bachelor,8283.00,Ticketing clerk,Funeral Cover,50,27419,39341,598,2558,476,16566,False documentation,Y,2021-01-01,-33.8340049|25.5164859
5f04642d-4363-4604-8b4d-8916a4cb5b53,Ettie Langworth,Female,47,Gauteng,Single,Bachelor,10552.00,Switchboard and Receptionist,Standard Legal Plan,9,53057,65212,2121,4722,588,21104,,N,2023-12-01,-25.6121486|28.0087208
6831e392-72dc-4a09-8482-18658873c41f,Golden Koelpin,Male,57,Eastern Cape,Married,High School,2100.00,Taxi Driver,Funeral Cover,59,20002,34159,1828,820,358,4200,,N,2022-04-01,-33.8337387|25.5161421
04c70c1e-7963-4b3d-9fc0-915ba9f27590,Hilda Olson,Male,27,Western Cape,Married,Bachelor,8283.00,Ticketing clerk,Standard Legal Plan,34,63927,69210,3872,3696,653,16566,,N,2023-03-01,-34.1300552|18.3791684
d3fd473c-ed56-4abe-9d27-bb7a39439931,Ashlee Beier,Female,29,Free State,Divorced,Bachelor,16885.00,Police Officer,H.E.L.P Cover,53,76435,96893,2151,4335,508,33770,Pre-existing condition misrepresentation,Y,2022-04-01,-22.8859247|30.6219012
ea928c6f-d03d-47f5-a1f0-58d2be6b86d9,Kevon Upton,Male,54,Mpumalanga,Single,High School,6489.00,Teller and Cashier,Funeral Cover,16,27142,38136,1663,2231,272,12978,Faked death,Y,2022-12-01,-22.8845208|30.6147738
44784880-d8bf-4666-b651-9b01c9f81eb3,Rickey Willms,Male,56,Gauteng,Divorced,High School,3000.00,Domestic Worker,Funeral Cover,47,22483,31496,1344,2557,477,6000,Murder For Claims,Y,2023-10-01,-26.0466575|28.2260011
a1ff0723-838f-4f86-910c-45b4eac3ee63,Jesse Runolfsson,Male,46,Mpumalanga,Married,High School,10261.00,Data Capturing,Funeral Cover,33,25041,48169,1675,997,343,20522,,N,2022-11-01,-22.8848598|30.615071
5f77bdcd-7fa2-4170-98e4-ebd05bdb5795,Annetta Kunde,Male,30,Northern Cape,Single,High School,8283.00,Ticketing clerk,Funeral Cover,49,29819,32088,1107,2894,664,16566,,N,2021-01-01,-22.8843693|30.6225433
7fafd246-cad7-466b-95b7-b23081d37590,Harley Wiegand,Male,40,Free State,Married,Master,40943.17,Cyber security engineer,H.E.L.P Cover,9,54398,78257,3919,3939,528,78257,,N,2021-05-01,-22.8847664|30.622391
517df966-fd6d-462a-b4ec-8a5788ae420e,Willy Walker,Male,40,Northern Cape,Single,High School,3000.00,Domestic Worker,Funeral Cover,47,14653,30766,1673,2617,448,6000,,N,2021-08-01,-22.8843428|30.6236354
ab272078-c2d2-4ced-a0f2-5f29ca0da7a0,Eduardo Hammes,Female,46,Limpopo,Divorced,Master,13587.00,Travel Agent,Standard Legal Plan,8,98999,71002,3040,4529,822,27174,,N,2023-08-01,-22.8844884|30.6245554
3c0c20af-e270-40c5-95b2-c434cd4bd47f,Isabella Jacobs,Female,42,Mpumalanga,Married,High School,2000.00,Security Guard,Standard Legal Plan,27,73313,86957,4761,2132,789,4000,,N,2022-03-01,-22.8845|30.615973
33fe9360-39fa-46f7-a1d5-6b3df188bb3f,Broderick Walsh,Male,58,Western Cape,Divorced,Bachelor,8283.00,Ticketing clerk,Standard Legal Plan,38,76460,88142,2075,3618,799,16566,,N,2022-08-01,-34.1301402|18.3791973
456576b6-d755-46bd-b105-d4e44d2d405b,Graham Zulauf,Female,57,Free State,Single,High School,2100.00,Taxi Driver,Standard Legal Plan,18,60632,66354,3700,4369,808,4200,,N,2023-07-01,-22.8843693|30.6225433
41c5e43d-8d27-4032-8715-f3e1d064d22c,Bridget Leuschke,Male,66,Eastern Cape,Married,Bachelor,11653.00,Telesales and Telemarketing,Standard Legal Plan,55,68135,84193,3528,1655,663,23306,,N,2022-11-01,-33.8336171|25.5148594
5b5888ba-de17-46b1-b39b-cf607a7c0ac7,Rosetta Smitham,Female,36,North West,Married,Bachelor,11653.00,Telesales and Telemarketing,Funeral Cover,15,13368,37024,1941,1726,687,23306,Faked death,Y,2023-12-01,-22.8845|30.615973
2d1f7afd-1eb5-4a6c-8f9b-79204dd1fbf8,Bethel Schuster,Male,62,KwaZulu-Natal,Single,Bachelor,18000.00,Teacher,H.E.L.P Cover,12,95741,53319,2219,4252,559,36000,,N,2022-12-01,-30.0788004|30.8369198
26b34c06-b0c6-41ee-abdf-885c28b53506,Serena Mayer,Female,28,Western Cape,Single,Bachelor,10552.00,Switchboard and Receptionist,Standard Legal Plan,33,67063,71547,3310,1270,974,21104,,N,2022-05-01,-34.1302253|18.379226
5a10183c-4905-4bec-b2f9-08cbf69c32fc,Ethyl Sipes,Female,68,Free State,Single,High School,2100.00,Taxi Driver,Standard Legal Plan,38,79695,87978,4543,3391,791,4200,,N,2021-08-01,-22.8843428|30.6236354
e1319ec9-2226-4513-883e-ccaadbe1c45b,Greta Schmitt,Female,62,Free State,Married,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,25,58798,77987,4136,4878,780,5000,,N,2022-07-01,-22.8844884|30.6245554
e7bc5a59-f0f8-4873-bdd7-492178afa0c0,Tate Abshire,Female,43,Free State,Divorced,High School,3000.00,Domestic Worker,Domestic Worker Cover,27,23355,21832,1606,1447,232,6000,,N,2022-03-01,-22.8839457|30.6245951
46e3f581-c807-481c-b648-21df275c0d2f,Tiana Champlin,Female,26,North West,Divorced,High School,6489.00,Teller and Cashier,Standard Legal Plan,24,58814,69638,4575,3779,777,12978,Fake legal bills,Y,2022-06-01,-22.8842132|30.6158166
8b863d37-43b3-46c7-bde2-c58ed4861646,Jaylen Swaniawski,Female,31,Limpopo,Married,Master,13587.00,Travel Agent,Standard Legal Plan,43,62289,73641,2804,1767,563,27174,,N,2021-09-01,-22.8839457|30.6245951
dc92d3ad-fa67-4b35-ad06-f4a587efd466,Theo Tremblay,Male,39,KwaZulu-Natal,Divorced,High School,3000.00,Domestic Worker,Funeral Cover,40,25271,42800,838,1471,307,6000,False documentation,Y,2021-09-01,-30.0788731|30.841803
317faa70-553f-4146-bf0b-4701f9846deb,Lorena Howell,Male,37,KwaZulu-Natal,Married,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,42,20202,36413,1731,546,444,5000,Faked death,Y,2022-06-01,-30.0787454|30.8380695
524d80cd-181d-4be8-8c70-448243b92423,Aileen Stroman,Male,32,Western Cape,Single,High School,2000.00,Security Guard,Funeral Cover,34,20864,47804,1004,507,663,4000,,N,2023-12-01,-33.9208718|18.38893
5703690c-d608-4ded-93dd-705ff4d92d3a,Virgil Swift,Male,67,Mpumalanga,Married,High School,10552.00,Switchboard and Receptionist,Standard Legal Plan,22,88572,94274,3519,1000,848,21104,Misrepresentation of legal cases,Y,2023-06-01,-22.8842132|30.6158166
5eac8e96-bf7b-4432-aa3b-59eab036cc31,Florida Bashirian,Female,37,Eastern Cape,Divorced,Bachelor,10552.00,Switchboard and Receptionist,Standard Legal Plan,54,67433,57420,4070,4588,717,21104,,N,2022-10-01,-33.8335871|25.5150068
a552f92c-99fc-4d8f-9acc-c4ac37e5e296,Leilani Hyatt,Male,60,North West,Divorced,High School,3000.00,Domestic Worker,Domestic Worker Cover,42,37464,34723,2163,1004,442,6000,,N,2021-05-01,-22.8839316|30.6154621
e9c2b3c1-381d-4022-b599-d5db503cda56,Jessyca Hackett,Male,37,Eastern Cape,Divorced,Bachelor,14628.00,Nurse,Standard Legal Plan,22,72566,83311,3497,4782,983,29256,,N,2021-08-01,-33.8310915|25.5128173
dc883371-5201-477d-946d-1c79090160a9,Jamison Davis,Male,42,Northern Cape,Divorced,High School,2000.00,Security Guard,Funeral Cover,32,23453,42449,1882,1516,261,4000,,N,2021-11-01,-22.8844884|30.6245554
b2a773cb-6f35-4a29-8183-44228ab51c76,Agustina Cole,Female,25,Free State,Married,Master,18000.00,Teacher,H.E.L.P Cover,18,92611,77555,3068,4736,681,36000,,N,2021-12-01,-22.8833102|30.6244694
356c9c37-2a58-48d4-9780-2757de757164,Norval Greenholt,Female,37,Gauteng,Single,Master,13587.00,Travel Agent,Funeral Cover,20,25347,38755,1202,2031,591,27174,,N,2023-06-01,-25.8799187|28.1748477
2dcb7bc6-8b62-435e-ad46-e0ea94d7a39e,Jamison Hills,Female,65,Mpumalanga,Single,Bachelor,40943.17,Cyber security engineer,H.E.L.P Cover,58,56242,74770,2605,3761,958,74770,,N,2022-12-01,-22.8839316|30.6154621
2dcb7bc6-8b62-435e-ad46-e0ea94d7a39e,Jamison Hills,Female,65,Mpumalanga,Single,Bachelor,40943.17,Cyber security engineer,Standard Legal Plan,58,68093,70330,2320,4922,510,145100,,N,2022-11-01,-22.8834154|30.6155924
73289fcf-a676-433b-b0a0-c15ca3fd5953,Kyle Tillman,Male,37,Gauteng,Married,High School,2000.00,Security Guard,Funeral Cover,10,24489,49741,1362,2289,208,4000,Faked death,Y,2021-01-01,-25.7310594|28.4336258
97592da9-fd94-4940-9f06-165dd5999472,Adrian Weissnat,Male,61,Limpopo,Divorced,High School,2000.00,Security Guard,Funeral Cover,52,20567,42668,737,1170,459,4000,,N,2021-04-01,-22.8833102|30.6244694
272848e2-3e28-42b4-9c10-9a6c4e221428,Shakira Goyette,Male,52,Western Cape,Married,Bachelor,11653.00,Telesales and Telemarketing,Funeral Cover,28,11210,48470,1479,1297,293,23306,Faked death,Y,2023-03-01,-34.1275374|18.3906039
91e96a47-3832-4eff-97c5-ad384ec292ca,Gerardo Carter,Male,39,Northern Cape,Married,Bachelor,16885.00,Police Officer,Funeral Cover,50,14567,37281,1173,1021,496,33770,,N,2021-02-01,-22.8839457|30.6245951
e0025353-0035-4aa1-a6d6-79b4ad1d2f14,Pierre Marks,Male,68,North West,Single,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,6,21598,32008,1641,1741,235,5000,,N,2021-11-01,-22.8834154|30.6155924
3c5b5f6e-8ddb-4d63-a6f0-0a4deae085b1,Stephany Stiedemann,Female,46,Northern Cape,Single,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,19,22974,39456,1699,2167,275,5000,,N,2022-08-01,-22.8833102|30.6244694
33f55ff5-8dd0-4623-8a8a-00175e737b76,Jules Champlin,Male,37,KwaZulu-Natal,Single,High School,10261.00,Data Capturing,Standard Legal Plan,54,95304,91478,2901,1737,623,20522,,N,2022-08-01,-30.0789397|30.8684426
be41e578-a2f3-48d0-a325-2c9683b2f0f9,Nickolas Corkery,Male,28,Northern Cape,Married,High School,11411.00,Clients and Customer Support,Standard Legal Plan,8,96550,83640,4946,4557,661,22822,,N,2023-07-01,-22.8843331|30.6144349
73b8df13-3731-4bf5-a9ba-17a128599c88,Winston Weber-Sawayn,Male,64,Free State,Single,High School,6489.00,Teller and Cashier,Funeral Cover,8,24985,46829,617,969,671,12978,,N,2022-01-01,-22.8843331|30.6144349
45465d40-3c58-4648-ab04-97a639abdc8b,Hayden Ondricka,Female,26,Mpumalanga,Divorced,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,32,66376,85732,3188,3341,820,5000,,N,2023-06-01,-22.88304|30.6152691
a072e596-49b3-45e5-8735-b653f4333538,Hilton Turcotte,Male,31,North West,Single,High School,2100.00,Taxi Driver,Standard Legal Plan,55,78026,83968,2399,2785,991,4200,,N,2023-10-01,-22.88304|30.6152691
3d791913-081f-4384-8768-2ee6f21ab093,Albin Quitzon,Male,31,KwaZulu-Natal,Married,High School,3000.00,Domestic Worker,Domestic Worker Cover,17,21395,21744,1935,531,421,6000,,N,2021-07-01,-30.0788599|30.8421847
2109d45d-e7ba-4a38-a66e-077e1d57b458,Haley Maggio,Female,37,Mpumalanga,Divorced,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,53,29056,31661,670,769,220,5000,,N,2022-07-01,-22.8827637|30.6149302
72bd2961-01e5-45c2-b60b-3b31bf08d1c9,Fabiola Mohr-Dickinson,Male,33,Western Cape,Married,High School,10261.00,Data Capturing,Standard Legal Plan,8,52690,50660,2416,4517,822,20522,,N,2023-08-01,-34.1200256|18.3940158
9f31ca6a-0b91-4b81-8a75-02e91ae105eb,Carroll Gutkowski,Female,33,KwaZulu-Natal,Married,High School,2100.00,Taxi Driver,Funeral Cover,41,28288,31906,1315,2455,252,4200,False documentation,Y,2023-05-01,-30.0787892|30.8331267
90c4097d-8857-444b-ac38-bb2d3573ac63,Frederic Marks,Male,40,Free State,Married,High School,3000.00,Domestic Worker,Funeral Cover,37,16571,43169,1707,1199,622,6000,False documentation,Y,2022-05-01,-22.8854385|30.610884
0112be2c-44a8-45dd-81a5-d060803687c9,Clarabelle Hickle,Female,69,North West,Married,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,20,16673,49263,1237,2161,653,5000,,N,2021-10-01,-22.8827637|30.6149302
cb436675-3a1a-4848-b497-5ce97e66eb52,Malvina Herzog,Female,69,Limpopo,Divorced,High School,3000.00,Domestic Worker,Funeral Cover,16,14700,31405,917,2814,606,6000,,N,2022-08-01,-22.8843331|30.6144349
c75e264f-2720-4718-92e6-23bbfc6b3f2e,Deanna Johnston,Female,59,Limpopo,Married,Bachelor,13587.00,Travel Agent,Funeral Cover,56,18707,47271,1760,1354,289,27174,False documentation,Y,2021-05-01,-22.8854385|30.610884
ed000e92-b4ff-4688-af9d-623065bb948f,Charlotte Larkin,Female,63,Eastern Cape,Single,High School,3000.00,Domestic Worker,Domestic Worker Cover,9,26136,35646,1849,869,259,6000,,N,2023-08-01,-33.8310295|25.512509
d1890a7b-98dc-4801-ba73-6bc139d85b5a,Elton Robel,Male,29,Limpopo,Divorced,Bachelor,8283.00,Ticketing clerk,Funeral Cover,24,21420,42260,808,2864,665,16566,,N,2022-01-01,-22.8844843|30.6128081
dda875bb-c7a9-4a49-b1c3-523c55ce1e5b,Sienna Kirlin,Male,27,Northern Cape,Divorced,High School,6489.00,Teller and Cashier,Standard Legal Plan,55,99088,72960,2424,3952,645,12978,,N,2022-05-01,-22.8854385|30.610884
3c936dd5-9d74-4972-8f64-9c7839ce8c0c,Janiya Goodwin,Female,42,KwaZulu-Natal,Single,High School,10261.00,Data Capturing,Funeral Cover,52,12884,49404,1115,990,495,20522,,N,2021-09-01,-30.0788491|30.8628199
072ef195-c63c-46fc-8f9b-3cd7e3cc3566,Kylee Hills,Male,63,Gauteng,Single,Bachelor,10552.00,Switchboard and Receptionist,Standard Legal Plan,39,61325,83712,2148,2699,894,21104,,N,2021-06-01,-25.6029247|28.0960073
9f3299ac-bc6e-4692-a250-e162efe0ecc1,Robbie Williamson,Female,37,Western Cape,Single,High School,3000.00,Domestic Worker,Domestic Worker Cover,38,31781,24633,1996,1840,324,6000,,N,2021-06-01,-34.1200993|18.3938297
58268c84-f483-4884-aeba-87135d1205dd,Meggie Haag,Male,59,Limpopo,Divorced,High School,2100.00,Taxi Driver,Standard Legal Plan,24,95489,57546,4611,4289,921,4200,,N,2022-01-01,-22.8845208|30.6147738
3a0d8828-087d-49ff-b8d4-4c6b4c02aa2f,Noe McCullough,Female,50,Western Cape,Single,Master,14628.00,Nurse,Funeral Cover,13,11335,46274,1267,1293,450,29256,Murder For Claims,Y,2021-08-01,-34.1202192|18.3938775
0f5b4d15-764f-4cbe-a9e8-2638f42d5eb7,Annetta Miller,Female,37,North West,Married,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,27,25554,43021,607,1621,504,5000,,N,2021-08-01,-22.8837752|30.6145965
51406a2f-3092-4e21-a808-52dd6fb88d26,Osborne Schaden,Male,27,Eastern Cape,Single,Bachelor,14628.00,Nurse,Funeral Cover,17,27047,40896,1231,2463,505,29256,False documentation,Y,2021-12-01,-33.8307171|25.5119665
d828506a-70c0-44fe-b1f8-9b602ff51a87,Bailee Mohr,Female,33,Western Cape,Single,High School,2100.00,Taxi Driver,Funeral Cover,39,27647,49071,574,2502,622,4200,Murder For Claims,Y,2023-02-01,-34.1201455|18.3940637
1eb51a0e-ae82-4bf1-963d-7a0bea26bf0c,Amparo Grant,Female,54,Limpopo,Divorced,High School,2000.00,Security Guard,Funeral Cover,38,16749,36848,1316,2770,351,4000,Murder For Claims,Y,2021-10-01,-22.8848598|30.615071
edeab6ea-a14b-432a-9e9c-eb32ca48afe2,Eldridge Hoeger,Female,55,Gauteng,Married,High School,2000.00,Security Guard,Funeral Cover,31,17982,44151,1400,713,689,4000,False documentation,Y,2021-12-01,-25.9068335|28.1323915
86af507c-6783-43b0-985a-be466e0f0af3,Otilia Frami,Female,28,KwaZulu-Natal,Divorced,Bachelor,16885.00,Police Officer,Standard Legal Plan,17,62942,61043,4914,3385,589,33770,,N,2022-09-01,-30.078792|30.8357661
863a7ef9-2227-4cbd-9eda-9c60a62d6ccf,Adeline Ankunding,Male,51,Western Cape,Married,High School,2100.00,Taxi Driver,Funeral Cover,44,12816,35806,550,1004,790,4200,,N,2023-03-01,-34.1200592|18.3942864
fbdb2f97-e8aa-4c73-9f45-5521c3d7ecf0,Forrest Stokes,Male,37,Mpumalanga,Single,High School,2000.00,Security Guard,Funeral Cover,17,16564,37780,1180,949,616,4000,Murder For Claims,Y,2022-03-01,-22.8837752|30.6145965
c015d4e3-fa8c-4af6-a074-126ce3929614,Theodore King,Female,33,North West,Single,PhD,40943.17,Cyber security engineer,H.E.L.P Cover,42,57506,51140,2150,2898,604,51140,,N,2022-11-01,-22.8837439|30.6159053
c015d4e3-fa8c-4af6-a074-126ce3929614,Theodore King,Female,33,North West,Single,PhD,40943.17,Cyber security engineer,Standard Legal Plan,42,67247,79989,4382,1726,883,131129,,N,2023-05-01,-22.8848014|30.6142674
408c6294-166e-4a58-b92b-0db69c5368e5,Mollie Gerlach,Female,25,KwaZulu-Natal,Single,High School,11411.00,Clients and Customer Support,Funeral Cover,46,28527,35875,1108,864,221,22822,False documentation,Y,2021-01-01,-30.0788572|30.8544711
d256e074-472e-407f-93e9-57acb50cc49b,Viola VonRueden,Female,46,North West,Single,High School,2100.00,Taxi Driver,Standard Legal Plan,43,55303,86430,3006,3297,935,4200,,N,2023-06-01,-22.8848128|30.613903
cc546520-8b72-4145-94c0-491b671466b8,Corbin West,Female,53,Gauteng,Divorced,Bachelor,8283.00,Ticketing clerk,Funeral Cover,10,18195,44488,1056,1369,641,16566,False documentation,Y,2021-01-01,-25.8521394|28.1946987
bcff83c3-1877-4bc4-b395-ee0b44301db2,Dean Labadie,Male,28,Limpopo,Divorced,Bachelor,10261.00,Data Capturing,Standard Legal Plan,19,88407,58972,4985,3826,678,20522,,N,2022-02-01,-22.8845|30.615973
31afa80e-8439-454e-92d2-2969eae8e46d,Camron Brakus,Female,41,Northern Cape,Single,High School,10261.00,Data Capturing,Standard Legal Plan,11,67043,56235,3364,3411,961,20522,Misrepresentation of legal cases,Y,2021-10-01,-22.8844843|30.6128081
c0a790f8-c798-48ee-8233-2569eb20b64a,Mckayla Pollich,Female,62,Western Cape,Single,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,12,19577,40177,1931,780,579,5000,Faked death,Y,2023-09-01,-34.1198233|18.3941648
ec408c6e-92ba-489f-b7c9-804656aee2cc,Pattie O'Keefe,Male,52,Mpumalanga,Single,Bachelor,11411.00,Clients and Customer Support,Funeral Cover,7,11249,37134,708,718,305,22822,,N,2022-03-01,-22.8837439|30.6159053
4669132a-ccde-434f-8000-2b4099155e8f,Otilia Langworth,Female,46,Free State,Divorced,Bachelor,10261.00,Data Capturing,Funeral Cover,9,13828,41539,604,1877,620,20522,,N,2021-12-01,-22.8844843|30.6128081
dded50b3-d2ba-4192-9acf-58ec62273829,Nya Wilderman,Male,60,Mpumalanga,Single,High School,2100.00,Taxi Driver,Standard Legal Plan,29,59594,51806,4020,4425,741,4200,,N,2022-11-01,-22.8848014|30.6142674
fca6afe3-5839-45ee-bae9-67eaa5e44103,Skyla Bahringer,Female,49,Eastern Cape,Single,Master,13587.00,Travel Agent,Standard Legal Plan,54,50984,63693,2351,2694,709,27174,,N,2023-03-01,-33.8305976|25.5123972
dcae5df6-1d82-4bad-9ba7-1443537122fb,Carissa Marvin,Male,31,Northern Cape,Divorced,High School,8283.00,Ticketing clerk,Funeral Cover,27,15837,38592,620,2566,437,16566,,N,2021-04-01,-22.8845208|30.6147738
4fbb53e9-3879-4ea4-bfde-9bfa619b0a2d,Brad Swaniawski-Hammes,Male,42,Western Cape,Married,Bachelor,11411.00,Clients and Customer Support,Standard Legal Plan,25,94863,94196,3452,4202,638,22822,,N,2022-08-01,-34.1199399|18.3942398
220093c7-5c0a-476f-a125-a404835b9149,Laury Green,Female,38,Limpopo,Single,High School,6489.00,Teller and Cashier,Funeral Cover,48,27307,47509,1482,514,416,12978,,N,2023-04-01,-22.8842132|30.6158166
b0e3cdc8-64e0-481e-b3c0-07798fd15ab9,Blanca Hettinger,Female,59,KwaZulu-Natal,Divorced,PhD,40943.17,Cyber security engineer,H.E.L.P Cover,18,67873,51151,2016,2218,614,51151,,N,2022-11-01,-30.0787644|30.8403531
3a504879-32db-4002-822a-6227c3e0be33,Jamey Hirthe,Female,49,Free State,Married,Master,46875.08,Investment banker,Standard Legal Plan,32,85015,58691,4516,4716,645,58691,,N,2022-01-01,-22.8845208|30.6147738
3a504879-32db-4002-822a-6227c3e0be33,Jamey Hirthe,Female,49,Free State,Married,Master,46875.08,Investment banker,H.E.L.P Cover,32,52823,76230,3097,3863,836,134921,,N,2021-06-01,-22.8848598|30.615071
33831080-73cd-4b3a-a5e4-c9bd4a4e38b7,Cyril Okuneva,Male,51,Western Cape,Divorced,High School,10261.00,Data Capturing,Standard Legal Plan,44,76476,50642,4708,2504,653,20522,,N,2022-03-01,-34.1197762|18.3945084
060a63b5-3367-46bd-b7af-796a4ce92bd3,Kolby Hirthe,Female,33,Limpopo,Divorced,Bachelor,11411.00,Clients and Customer Support,Funeral Cover,41,12238,37206,863,2116,276,22822,,N,2021-02-01,-22.8839316|30.6154621
1a4d0cea-7cb9-4d95-a92f-1a5471d2f18e,Newton Feil,Female,26,Mpumalanga,Married,High School,10261.00,Data Capturing,Standard Legal Plan,34,62633,71022,2494,1172,786,20522,,N,2022-03-01,-22.8848128|30.613903
52d9270f-d459-42cf-8e12-52701ac2ee07,Francisca Graham,Female,52,Limpopo,Married,Bachelor,11411.00,Clients and Customer Support,Funeral Cover,56,23944,35506,1430,1432,214,22822,,N,2023-05-01,-22.8834154|30.6155924
20ea50c8-89ed-4782-b5ab-5b71f518904a,Amos Veum,Female,50,Northern Cape,Married,Master,46957.33,Plant manager,H.E.L.P Cover,44,54932,92250,3342,2865,982,92250,,N,2022-05-01,-22.8848598|30.615071
20ea50c8-89ed-4782-b5ab-5b71f518904a,Amos Veum,Female,50,Northern Cape,Married,Master,46957.33,Plant manager,Standard Legal Plan,44,82920,90719,2613,3104,762,182969,,N,2021-11-01,-22.8845|30.615973
293a01d1-ae72-4a7f-9eef-63201da531b6,Wilfrid Rath,Male,43,Eastern Cape,Single,Bachelor,13587.00,Travel Agent,Funeral Cover,41,16576,45786,1875,2631,594,27174,False documentation,Y,2022-11-01,-33.8300594|25.512111
