unique_id,name,gender,age,area,marital_Status,qualification,income,occupation,policy,months_as_customer,cls,umbrella_limit,annual_premium,capital_loss,capital_gain,total_claim,fraud_reason,fraud
f41d8004-80a4-4253-9950-d32674d52795,Brenna Jacobi,Female,52,Northern Cape,Single,High School,10552.00,Switchboard and Receptionist,Standard Legal Plan,48,53312,96070,2944,3556,984,21104,,N
c816b1bc-9e98-48a7-80fc-fb90b073fc7b,Kacey Tremblay,Female,25,Northern Cape,Married,Master,18000.00,Teacher,Standard Legal Plan,29,75853,53116,2357,2974,701,36000,,N
f736f912-05e5-4d79-8e1a-e9bc3ea6487e,Jovanny Armstrong,Female,63,Limpopo,Single,Bachelor,16885.00,Police Officer,Funeral Cover,30,18361,43340,1065,2271,503,33770,Murder For Claims,Y
7b5bf0c2-d531-4d68-b5d8-ea878b2cb775,Margaretta Ferry,Male,35,Eastern Cape,Married,Bachelor,8283.00,Ticketing clerk,Standard Legal Plan,31,74002,57132,4695,1247,634,16566,,N
da743416-2c79-4ce6-996e-c359ee7d0097,Jessica Jakubowski,Male,41,Northern Cape,Married,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,31,12169,33577,1573,2894,309,5000,Murder For Claims,Y
4427f49b-bff4-4da0-97c6-65910592ce78,Lenore Wuckert,Female,54,Gauteng,Divorced,High School,3000.00,Domestic Worker,Domestic Worker Cover,56,21190,27691,2417,938,397,6000,,N
0970df77-4454-4277-ab9a-7eca8b083a7d,Maynard Stokes,Female,38,KwaZulu-Natal,Married,PhD,46957.33,Plant manager,H.E.L.P Cover,57,64875,98537,2647,3133,937,93914.66,,N
c49404cb-7f6d-4ecd-aa85-8eee42a1d9ff,Terrill Harber-Ullrich,Male,67,Gauteng,Divorced,Bachelor,11653.00,Telesales and Telemarketing,Funeral Cover,23,12831,43794,1261,2724,593,23306,Faked death,Y
e89839db-7635-485c-9226-a56f9c2d7276,Maryam Mueller,Male,27,KwaZulu-Natal,Divorced,Bachelor,11653.00,Telesales and Telemarketing,Standard Legal Plan,17,57929,50517,2180,1650,971,23306,,N
92e9a4f7-5e5a-4749-9a57-8293cd8523af,Pearlie Walter,Female,57,Mpumalanga,Divorced,High School,10552.00,Switchboard and Receptionist,Funeral Cover,39,23636,35120,541,845,535,21104,False documentation,Y
7189ef03-0867-4844-af41-88d22686801c,Ally Klein,Male,56,Eastern Cape,Married,Master,51872.83,Judge,H.E.L.P Cover,59,62778,54577,4083,1633,638,54577,,N
7189ef03-0867-4844-af41-88d22686801c,Ally Klein,Male,56,Eastern Cape,Married,Master,51872.83,Judge,Standard Legal Plan,59,84452,54880,2588,2900,984,109457,,N
7aafdfb0-221a-44de-8603-b89df4b91534,Erich Corkery,Female,68,KwaZulu-Natal,Single,Bachelor,8283.00,Ticketing clerk,Standard Legal Plan,51,67122,56725,3705,2810,637,16566,,N
8b90dc6d-3727-4ab6-9aa5-01edd5a9e736,Jodie Ward,Male,28,Northern Cape,Married,Master,16885.00,Police Officer,H.E.L.P Cover,50,72531,97194,3603,3432,572,33770,,N
dc9f592f-94f7-4ea8-b859-85c2c7643510,Felicity Herzog,Male,65,Northern Cape,Married,Bachelor,10552.00,Switchboard and Receptionist,Standard Legal Plan,35,73926,51748,2419,4276,737,21104,,N
f29cb059-d55e-4d04-9689-42eaf647435f,Dallas Gusikowski,Female,58,Limpopo,Married,Bachelor,10552.00,Switchboard and Receptionist,Funeral Cover,19,24176,46532,1219,827,729,21104,,N
2ae621db-2569-4c84-8784-1e25bd77e2d6,Sandra Kunde,Female,36,Limpopo,Divorced,Bachelor,11653.00,Telesales and Telemarketing,Funeral Cover,51,11811,46226,1436,2665,558,23306,,N
d154a9c9-c9fc-4e62-83b6-df2fbd57f887,Astrid Cassin,Female,56,Limpopo,Married,High School,2100.00,Taxi Driver,Funeral Cover,50,26722,48530,742,2362,231,4200,,N
bf24f5c0-60bc-4606-bc6d-728829ff30a1,Price Jacobs,Female,42,KwaZulu-Natal,Divorced,High School,2100.00,Taxi Driver,Funeral Cover,52,28265,33849,1852,1923,742,4200,False documentation,Y
31a47c9e-f808-4bec-93c3-8202bb341365,Timmy Wiza,Female,50,Northern Cape,Married,Bachelor,16885.00,Police Officer,H.E.L.P Cover,52,91350,99721,3741,3348,895,33770,,N
1c2e406b-1a5d-4f8d-9320-987bf551ea16,Cassandra Lowe,Female,30,Western Cape,Married,High School,11653.00,Telesales and Telemarketing,Standard Legal Plan,53,51346,74108,4590,1710,807,23306,,N
044f5a4a-03db-41f9-af3c-f12ef7f46186,Curtis Christiansen,Male,67,Western Cape,Divorced,High School,10261.00,Data Capturing,Standard Legal Plan,39,58022,85745,2265,2550,750,20522,,N
6baf0511-573b-415a-936d-4ec542c0c75a,Lorena Sauer-Reichert,Male,65,Gauteng,Single,Bachelor,8283.00,Ticketing clerk,Funeral Cover,46,20938,42132,1892,2704,257,16566,False documentation,Y
25e6666c-e259-41eb-94cd-c696de339a77,Shea Graham,Female,50,Northern Cape,Single,High School,6489.00,Teller and Cashier,Funeral Cover,42,17694,32407,1328,1072,544,12978,,N
513ce292-7194-4646-99b9-094c99ef39d5,Wilmer Grimes,Female,26,Western Cape,Single,High School,3000.00,Domestic Worker,Domestic Worker Cover,54,24119,25622,2843,1122,448,6000,Faked Work Dispute,Y
ee31849f-04e1-4b08-927b-bfcddcbd6396,Evangeline Pollich,Male,47,Free State,Married,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,24,52606,64305,4670,3490,614,5000,,N
3596818a-29ac-42a2-8aba-2371142ea7df,Krystel Bahringer,Female,32,North West,Single,Master,46875.08,Investment banker,H.E.L.P Cover,12,85466,67895,4705,1946,602,67895,,N
3596818a-29ac-42a2-8aba-2371142ea7df,Krystel Bahringer,Female,32,North West,Single,Master,46875.08,Investment banker,Standard Legal Plan,12,89762,77332,4642,3975,952,145227,,N
f398fddc-2be2-4f98-9310-43548f972675,Easter Hilpert,Female,64,Northern Cape,Married,High School,2000.00,Security Guard,Funeral Cover,41,14629,39008,1329,706,266,4000,,N
86854ea6-433a-4f7f-961c-230cfae4b453,Katelin Moen,Male,48,Northern Cape,Single,PhD,51872.83,Judge,Standard Legal Plan,56,84499,51002,2387,3476,841,51002,,N
86854ea6-433a-4f7f-961c-230cfae4b453,Katelin Moen,Male,48,Northern Cape,Single,PhD,51872.83,Judge,H.E.L.P Cover,56,91200,91119,3907,4135,768,142121,Fake medical bills,Y
9114ed59-5ffd-40f4-9038-33225e5b7cda,Augustine Carter,Female,26,Mpumalanga,Divorced,Bachelor,18000.00,Teacher,Standard Legal Plan,43,86604,66787,2868,4729,510,36000,,N
7f4ef2e0-9e8f-4e15-bbdb-8494966b1b95,Immanuel Johns,Female,67,Eastern Cape,Single,High School,2000.00,Security Guard,Standard Legal Plan,28,78850,60988,3815,3875,936,4000,,N
60bb758f-c304-40cc-862c-af1b1a08ec0e,Vicente Langosh-Doyle,Male,44,Western Cape,Single,Bachelor,40943.17,Cyber security engineer,Standard Legal Plan,12,84235,86073,2517,2690,867,81886.34,Misrepresentation of legal cases,Y
9d4cf140-f0a0-479d-a859-55ba52efba9c,Lowell Nienow,Female,28,Limpopo,Married,Bachelor,11411.00,Clients and Customer Support,Funeral Cover,37,24443,36411,594,2793,693,22822,False documentation,Y
a862f234-653d-4c0b-813e-03eb49a2a33b,Juvenal Senger,Female,60,Western Cape,Married,High School,2100.00,Taxi Driver,Standard Legal Plan,39,53875,77143,4562,1558,502,4200,,N
fd0e2b64-5957-4221-aa8f-27436d08a883,Dallin Daniel,Female,46,Mpumalanga,Married,High School,2100.00,Taxi Driver,Funeral Cover,28,16322,42500,1731,2777,658,4200,False documentation,Y
4945b68f-2dac-40ee-86fe-e1558c6869cb,Francesco Mosciski,Male,61,Mpumalanga,Single,High School,2000.00,Security Guard,Standard Legal Plan,18,84583,54998,2174,4542,647,4000,,N
9dd0d722-67ac-44ec-a814-1e41ce0218df,Verlie Franecki-Jerde,Male,34,North West,Single,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,42,13303,37200,560,2195,729,5000,Faked death,Y
75fb07de-666a-463b-bd8b-6f703d47c135,Arthur Bins,Male,66,Eastern Cape,Married,High School,10261.00,Data Capturing,Funeral Cover,56,20064,43972,1821,2904,450,20522,Faked death,Y
dd38502c-af2c-40b9-94c2-648cf0237139,Stevie Emmerich,Female,54,Gauteng,Divorced,High School,6489.00,Teller and Cashier,Standard Legal Plan,34,95068,71278,3698,3478,847,12978,,N
4494dfb9-174d-4bb5-87e4-9f2150d30d09,Ericka Von,Male,34,Western Cape,Married,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,24,57795,99536,4126,3214,862,5000,,N
72dc0aa8-4650-4bcb-a14e-97b7ab4f51db,Dusty Bayer,Female,48,Free State,Divorced,Bachelor,10261.00,Data Capturing,Standard Legal Plan,51,99054,59018,2655,4402,886,20522,,N
59313d4a-55eb-4448-b250-dec2ca55e6b6,Charles Bradtke,Female,58,Eastern Cape,Single,High School,2100.00,Taxi Driver,Standard Legal Plan,32,90934,69210,4908,2793,569,4200,,N
7c32ad9c-b839-45e2-bf77-08d5eb78d70e,Emmett Schultz,Female,46,North West,Single,High School,2100.00,Taxi Driver,Standard Legal Plan,56,76052,92945,3223,3853,977,4200,,N
ab79b1ac-3520-4b53-81c4-fffe929d775e,Dante Bernier,Male,63,Northern Cape,Single,Bachelor,11411.00,Clients and Customer Support,Standard Legal Plan,15,69250,51548,4419,4740,803,22822,Misrepresentation of legal cases,Y
845cc92b-255c-4d82-bf9d-fe182404c74a,Arnoldo Erdman,Male,51,Northern Cape,Divorced,Master,14628.00,Nurse,Standard Legal Plan,37,58495,92439,3296,2910,610,29256,,N
4aeeca4a-6584-421c-ac51-5ebbefc7c786,Rylee Steuber,Female,50,Limpopo,Single,High School,2100.00,Taxi Driver,Standard Legal Plan,52,83958,99344,3814,3601,857,4200,,N
61cb3a3f-02fd-489e-91b0-9e43bc538e5b,Davonte Considine,Male,54,Eastern Cape,Married,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,42,21171,37356,1532,2187,231,5000,Faked death,Y
0b61383b-fae7-447a-ad6f-cee75d0582d9,Elza Halvorson,Female,69,North West,Married,Bachelor,11653.00,Telesales and Telemarketing,Funeral Cover,25,26768,46055,1599,2746,566,23306,Murder For Claims,Y
e5111cbe-e5a3-4e84-96f0-5010cf0ca5ed,Talon Bailey,Male,46,Gauteng,Single,Bachelor,11653.00,Telesales and Telemarketing,Funeral Cover,36,12360,47540,1189,2167,549,23306,Faked death,Y
e327ed7d-d018-405d-860a-3fe8012f809c,Shawna Borer,Male,61,Mpumalanga,Divorced,Bachelor,11653.00,Telesales and Telemarketing,Funeral Cover,49,11403,33957,947,1786,334,23306,,N
772be42b-2d8d-4f43-96e0-c91d608aecb3,Mireya Brekke,Male,26,Mpumalanga,Divorced,High School,11411.00,Clients and Customer Support,Funeral Cover,10,26070,40742,1912,1064,367,22822,Murder For Claims,Y
13eb8eee-6cc1-4a9e-a5fa-88dc5c686a71,Ima Stokes,Male,36,KwaZulu-Natal,Married,High School,3000.00,Domestic Worker,Domestic Worker Cover,28,31832,28172,1465,689,372,6000,False documentation,Y
8219276b-e20a-427d-ad9d-124f858a3c04,Elyssa Mosciski,Female,62,Free State,Single,High School,3000.00,Domestic Worker,Funeral Cover,25,17449,35960,799,1732,473,6000,,N
c2bf14b9-b691-46d5-bd32-1594d7ea7626,Cleveland Bradtke,Male,48,Free State,Divorced,Master,51872.83,Judge,Standard Legal Plan,37,81801,96604,4093,2752,612,96604,,N
245d70c9-f48b-4503-8eae-a2f1ce125e24,Adolfo Hackett-Gibson,Female,48,Mpumalanga,Married,Bachelor,11653.00,Telesales and Telemarketing,Standard Legal Plan,59,83777,83628,3321,4127,618,23306,,N
24f65e3d-b5cb-40bb-8cea-be298777810f,Natalie Jacobson,Male,52,Gauteng,Married,Bachelor,11653.00,Telesales and Telemarketing,Standard Legal Plan,24,96592,60598,3912,2665,967,23306,,N
46a6408a-a779-43fb-b692-bba1fb011664,Etha Brakus,Female,54,Eastern Cape,Divorced,Bachelor,10261.00,Data Capturing,Funeral Cover,43,11709,33430,596,2860,397,20522,False documentation,Y
dfead33c-c6fd-4797-bb40-fdd5a073e175,Anastasia Kutch,Male,56,Mpumalanga,Divorced,High School,3000.00,Domestic Worker,Funeral Cover,51,18765,38299,1779,816,203,6000,,N
903bb288-e1ba-4ea5-bea3-ae7babc988ed,Clint Pfeffer,Male,41,North West,Single,High School,11653.00,Telesales and Telemarketing,Funeral Cover,43,24901,30336,1385,1699,694,23306,,N
e9859b87-e5c5-4f5c-8575-6c5f5cda9f80,Keenan Kilback,Male,45,Western Cape,Single,Master,13587.00,Travel Agent,Funeral Cover,57,12944,43148,1403,1344,427,27174,,N
17dc0280-09f2-434f-b7cd-3e986190f4fa,Augusta Huels,Male,27,North West,Married,High School,10552.00,Switchboard and Receptionist,Funeral Cover,14,16092,49392,1701,1099,500,21104,Murder For Claims,Y
5fadf588-0a20-4150-ace7-6e7417bdb3f9,Ava Wuckert,Female,54,Gauteng,Single,Bachelor,11411.00,Clients and Customer Support,Funeral Cover,47,11320,32614,1133,2194,309,22822,Murder For Claims,Y
a48b2de9-139c-4c18-bb55-bb96573c3e39,Ulices Cremin,Male,28,Gauteng,Married,PhD,46957.33,Plant manager,H.E.L.P Cover,51,80548,77840,2625,2180,998,77840,,N
a680cc62-bcfc-45bf-a357-06d901efd39b,Ransom Breitenberg-Corkery,Female,58,Northern Cape,Single,High School,3000.00,Domestic Worker,Funeral Cover,59,22774,47343,1796,2959,249,6000,Faked death,Y
c31a33a5-18d3-4bd5-91e9-c7217af2e54a,Brice Hintz,Female,58,Western Cape,Single,Bachelor,8283.00,Ticketing clerk,Funeral Cover,41,14490,44690,1165,1180,360,16566,,N
8d353565-8fd2-4719-85ea-b4314507a72a,Jerel Crooks-Hane,Female,26,North West,Married,Master,14628.00,Nurse,Standard Legal Plan,12,80085,81113,2223,4307,540,29256,,N
f1b5849a-ebdc-4170-b14f-8de669784006,Caesar Romaguera,Female,27,Northern Cape,Married,Master,40943.17,Cyber security engineer,H.E.L.P Cover,34,72494,66654,4420,2403,922,66654,,N
f1b5849a-ebdc-4170-b14f-8de669784006,Caesar Romaguera,Female,27,Northern Cape,Married,Master,40943.17,Cyber security engineer,Standard Legal Plan,34,98916,82991,3274,2104,797,148540.34,,N
455095a5-36ff-470a-b47f-8ddc0b4db9a3,Carmine Hahn,Male,66,Mpumalanga,Married,Bachelor,40943.17,Cyber security engineer,Standard Legal Plan,34,99613,69661,2287,3320,880,69661,,N
455095a5-36ff-470a-b47f-8ddc0b4db9a3,Carmine Hahn,Male,66,Mpumalanga,Married,Bachelor,40943.17,Cyber security engineer,H.E.L.P Cover,34,62216,81527,4481,3638,542,151188,Fake medical bills,Y
76255e62-eff6-4483-b06c-b2b279844797,Aida Tillman,Male,25,KwaZulu-Natal,Divorced,Bachelor,13587.00,Travel Agent,Standard Legal Plan,51,82617,88975,3103,2745,561,27174,,N
6b3adf36-1d9c-442e-bcba-5d0358b0c675,Victor Brown,Female,38,Eastern Cape,Married,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,42,89931,60959,2781,1144,580,5000,,N
6ea38bf7-48f3-4391-b6ab-8bd34dc64917,Vanessa Dibbert,Female,52,North West,Single,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,17,21514,41954,1694,2889,774,5000,Murder For Claims,Y
8f161e8d-02fc-4e89-b730-2f1d55c8c439,Clarabelle Farrell,Female,38,North West,Married,Bachelor,14628.00,Nurse,Standard Legal Plan,52,73528,62503,2078,4586,755,29256,,N
53f7a53c-01fa-4024-b1fb-ce0ffa19f50e,Rachel Hoeger,Female,42,Free State,Married,Bachelor,11653.00,Telesales and Telemarketing,Funeral Cover,16,28300,42161,1765,997,779,23306,,N
ed5d49fe-1aa0-4bd7-b604-df0dcdc24aad,Okey Moore,Female,30,Eastern Cape,Single,Master,14628.00,Nurse,Standard Legal Plan,14,58353,94294,4121,2177,559,29256,,N
b97f5497-0ae3-43ab-88f2-53ee64cf2711,Jacey Toy,Female,26,Northern Cape,Divorced,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,26,20414,36393,895,2805,706,5000,,N
b87b1d25-223c-4740-baae-084dcf25499c,Dedrick Schroeder,Male,66,Eastern Cape,Single,High School,6489.00,Teller and Cashier,Standard Legal Plan,26,60638,86021,3240,2534,786,12978,,N
47f15ae7-9eb0-4e82-9bed-f7e686ab4887,Eleanora Nader,Male,25,Eastern Cape,Married,High School,10261.00,Data Capturing,Funeral Cover,37,21797,40187,1879,1806,627,20522,Murder For Claims,Y
33cc8acb-09a2-464a-81d2-415041896405,Dawson Schroeder,Male,38,Northern Cape,Married,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,47,69101,64962,2124,2092,612,5000,,N
d54c6565-3383-466f-8626-e81367c7e2f3,Ariel Haag,Male,30,Gauteng,Divorced,Bachelor,16885.00,Police Officer,Funeral Cover,29,12877,44909,1877,1760,615,33770,False documentation,Y
785cf591-2ea8-46fe-8898-97290ef7d971,Ulices Walker,Female,54,Gauteng,Single,Bachelor,11411.00,Clients and Customer Support,Funeral Cover,41,19102,44836,504,2147,393,22822,,N
61d13abe-3523-4283-aa47-8ebb9f0f27af,Destini Gleason,Male,60,Northern Cape,Single,High School,6489.00,Teller and Cashier,Funeral Cover,39,24776,39427,1292,683,334,12978,,N
75bd1e13-65aa-4083-822c-c4dee00d584f,Oma Wunsch,Female,63,North West,Divorced,Master,13587.00,Travel Agent,Funeral Cover,44,29210,39230,533,718,244,27174,False documentation,Y
937f3cb6-c4c3-4e47-b53e-8ff077400da4,Mitchel Waters,Female,59,Eastern Cape,Married,High School,3000.00,Domestic Worker,Domestic Worker Cover,8,29921,28735,1795,504,294,6000,False documentation,Y
5a6c24f9-9fa7-411a-97a0-521206ef1bb7,Isaias Reichert,Male,53,Mpumalanga,Single,Bachelor,10261.00,Data Capturing,Funeral Cover,25,29299,46964,1906,1907,414,20522,Murder For Claims,Y
76b77fdb-8b6a-482b-a943-1d3bae22ec47,Brandyn Collier,Female,41,Mpumalanga,Married,Master,13587.00,Travel Agent,Funeral Cover,57,29265,47309,1031,609,304,27174,,N
8774fb51-6cd3-48fa-b25b-fc4cca8b6668,Wilford Funk,Male,33,Free State,Married,High School,6489.00,Teller and Cashier,Funeral Cover,9,24143,39535,1864,1277,332,12978,Faked death,Y
2489c328-b6c6-4f43-9748-5d3574aef508,Emmanuelle Lynch,Male,44,Limpopo,Single,High School,2100.00,Taxi Driver,Standard Legal Plan,19,93983,63166,4767,1896,948,4200,,N
aa9996c5-c444-44c4-a941-99d5ace2cf89,Norris Schamberger,Male,65,Western Cape,Single,High School,3000.00,Domestic Worker,Funeral Cover,54,12511,36161,1787,2466,336,6000,Murder For Claims,Y
773251f9-1305-4504-b843-7d40620712a7,Loyce Collier-Dibbert,Male,26,KwaZulu-Natal,Married,High School,2500.00,Cosmetology and Hairdressing,Standard Legal Plan,40,52748,91169,2524,3387,944,5000,,N
e0871b4b-169b-458f-a8c3-73c57fa019fa,Judson Graham,Female,33,Northern Cape,Married,High School,3000.00,Domestic Worker,Funeral Cover,38,13208,47456,1363,1093,379,6000,False documentation,Y
70315330-3116-416f-9a74-698468f26b22,Annette Terry,Male,36,North West,Single,High School,11653.00,Telesales and Telemarketing,Standard Legal Plan,49,68326,69390,2801,1599,639,23306,,N
c5621b94-33fb-4320-98a7-c2173793614f,Tiara Runolfsdottir,Female,26,North West,Divorced,Bachelor,8283.00,Ticketing clerk,Standard Legal Plan,50,76446,55019,3495,1338,807,16566,,N
4c5c5a4d-7e83-4850-9c6b-861b96fcc95b,Elliott Feil,Female,42,Limpopo,Married,High School,2100.00,Taxi Driver,Standard Legal Plan,13,51688,63680,3012,2231,947,4200,Misrepresentation of legal cases,Y
341492e8-3e6a-48b3-aed4-48bd5b0d90b0,Sammie Treutel,Male,49,Mpumalanga,Married,High School,10552.00,Switchboard and Receptionist,Funeral Cover,30,12544,36142,1895,1788,248,21104,,N
1b659b8c-0f6c-40c6-ad12-73e720104003,Amari Gutmann,Male,61,Free State,Married,Bachelor,11411.00,Clients and Customer Support,Funeral Cover,37,20108,43354,730,722,700,22822,Murder For Claims,Y
dee221f5-9e68-42e7-98b3-34f803e4b4c2,Pierce Dibbert,Male,60,North West,Married,Bachelor,14628.00,Nurse,Funeral Cover,39,21780,31466,980,1425,777,29256,Murder For Claims,Y
7826ce1f-027f-49e0-9732-0845245e4749,Ada Cormier-Hoppe,Female,57,KwaZulu-Natal,Married,High School,2100.00,Taxi Driver,Funeral Cover,32,12626,37981,594,1158,482,4200,Faked death,Y
f7f5089b-e619-4099-97ab-e822febf959e,Celestino Witting,Female,27,Limpopo,Divorced,High School,2000.00,Security Guard,Funeral Cover,21,16250,45367,526,2257,735,4000,Murder For Claims,Y
c94dc293-0b65-43a6-8a5c-512daf32bac6,Jeramie Baumbach-Rodriguez,Male,40,KwaZulu-Natal,Divorced,High School,8283.00,Ticketing clerk,Funeral Cover,49,12688,49352,1239,2806,389,16566,,N
d1da823f-ec4b-4212-91c6-e673aca72373,Jena Gutkowski,Male,33,Mpumalanga,Married,Master,13587.00,Travel Agent,Standard Legal Plan,23,68411,66433,3312,2303,920,27174,,N
2adc49c1-eb69-4948-9750-9000241f13e2,Ardith Cormier,Male,60,North West,Married,High School,10552.00,Switchboard and Receptionist,Standard Legal Plan,38,58271,87939,2287,2542,878,21104,,N
40212f69-f183-4d19-9f99-a5b7d0a65776,Donny Denesik-Abbott,Female,55,North West,Single,High School,2500.00,Cosmetology and Hairdressing,Funeral Cover,17,14337,45687,1285,777,570,5000,Murder For Claims,Y
0ef25374-1e79-4002-8ecd-637493198dd2,Sherwood Rowe,Male,54,Eastern Cape,Divorced,High School,11411.00,Clients and Customer Support,Funeral Cover,28,12120,36441,1253,2832,252,22822,Faked death,Y
20fd22be-5580-4fd3-af6a-ea9d89af2b28,Murl Cummerata,Male,31,Limpopo,Divorced,Master,16885.00,Police Officer,Standard Legal Plan,14,63359,89292,2495,4671,618,33770,,N
1d3cb494-b0cd-4db0-89dc-c7f205c68980,Emmet Pouros,Male,47,Northern Cape,Single,High School,11411.00,Clients and Customer Support,Standard Legal Plan,15,76133,73110,4489,2564,527,22822,,N
33c2b3bf-73ff-47a0-8839-f2651e82109e,Guadalupe Monahan,Male,53,KwaZulu-Natal,Single,High School,3000.00,Domestic Worker,Funeral Cover,8,11160,45612,759,2044,286,6000,Murder For Claims,Y
2b4b8264-0cd1-4655-9d70-fc457f08df94,Ottilie Spinka-Lebsack,Female,59,Eastern Cape,Divorced,High School,11411.00,Clients and Customer Support,Funeral Cover,33,27180,35018,791,2504,775,22822,,N
26c07816-4579-4833-8d35-9bdefc17902c,Dorothea Beer,Male,36,Free State,Married,Bachelor,10552.00,Switchboard and Receptionist,Standard Legal Plan,24,55178,55190,2382,1042,905,21104,,N
edcdd789-b9c8-4b4e-8108-28680c3a740f,Justine Schroeder-Corkery,Female,59,Western Cape,Married,Bachelor,14628.00,Nurse,Funeral Cover,43,22883,30549,863,2868,683,29256,False documentation,Y
bf8703ce-ed78-448e-9704-23f4f2c85f15,Edward Daniel,Female,27,Eastern Cape,Divorced,High School,3000.00,Domestic Worker,Domestic Worker Cover,28,33943,21918,1723,549,205,6000,False documentation,Y
80812744-c25b-4c99-b2cc-56c037912a77,Samson Wunsch-Strosin,Female,59,Limpopo,Married,High School,2000.00,Security Guard,Standard Legal Plan,27,81639,87870,3152,4507,850,4000,,N
3a750d80-4681-4599-9792-717cb9a38acc,Cleora Adams,Female,43,KwaZulu-Natal,Married,Bachelor,16885.00,Police Officer,Funeral Cover,45,22349,43897,1836,1176,223,33770,False documentation,Y
04c8543b-40c8-47cb-8501-26ddf4b8375a,Maymie Franey-Lemke,Female,60,Western Cape,Divorced,High School,2100.00,Taxi Driver,Funeral Cover,29,12453,41399,600,2364,455,4200,,N
